time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:45:00	20700	40	20	0	73	17	13	0	20	6	0	0	10	17	7	0	43
05:50:00	21000	51	27	0	97	33	22	0	31	2	0	0	12	16	5	0	54
05:55:00	21300	55	35	0	117	25	32	0	24	2	0	0	14	28	3	0	79
06:00:00	21600	110	42	0	185	61	25	0	60	8	9	0	13	41	8	0	112
06:05:00	21900	157	98	0	244	69	58	0	71	19	14	0	18	69	26	0	155
06:10:00	22200	243	122	0	365	123	72	0	122	21	22	0	17	99	28	0	226
06:15:00	22500	307	184	0	488	152	114	0	160	33	20	0	30	122	50	0	298
06:20:00	22800	443	240	0	691	235	160	0	235	32	26	0	36	176	54	0	420
06:25:00	23100	554	329	0	916	248	211	0	272	53	39	0	50	253	79	0	594
06:30:00	23400	803	428	0	1291	377	273	0	376	75	50	0	75	351	105	0	840
06:35:00	23700	929	570	0	1650	424	344	0	456	100	77	0	98	405	149	0	1096
06:40:00	24000	1010	672	0	1988	429	399	0	486	111	99	0	110	470	174	0	1392
06:45:00	24300	1239	792	0	2435	497	456	0	527	146	111	0	145	596	225	0	1763
06:50:00	24600	1443	916	0	2962	607	487	0	647	167	146	0	166	669	283	0	2149
06:55:00	24900	1800	1171	0	3591	751	635	0	763	211	172	0	205	838	364	0	2623
07:00:00	25200	2281	1369	0	4503	893	700	0	956	279	209	0	275	1109	460	0	3272
07:05:00	25500	2978	1762	0	5719	1171	879	0	1248	354	273	0	356	1453	610	0	4115
07:10:00	25800	3871	2168	0	7422	1533	1164	0	1617	398	332	0	422	1940	672	0	5383
07:15:00	26100	4919	2709	0	9632	1906	1408	0	2115	560	413	0	569	2453	888	0	6948
07:20:00	26400	5746	3446	0	11932	2172	1772	0	2515	694	535	0	728	2880	1139	0	8689
07:25:00	26700	6414	3935	0	14411	2423	1943	0	2995	844	600	0	972	3147	1392	0	10444
07:30:00	27000	6719	4626	0	16504	2364	2132	0	3227	1059	753	0	1278	3296	1741	0	11999
07:35:00	27300	6476	4909	0	18071	2235	2157	0	3305	1047	862	0	1463	3194	1890	0	13303
07:40:00	27600	6031	5172	0	18930	1862	2059	0	3108	1168	915	0	1716	3001	2198	0	14106
07:45:00	27900	5624	5325	0	19229	1742	1835	0	3015	1242	1003	0	1955	2640	2487	0	14259
07:50:00	28200	4795	5394	0	18630	1235	1700	0	2550	1194	1093	0	2056	2366	2601	0	14024
07:55:00	28500	4414	5439	0	17605	1088	1524	0	2114	1109	1222	0	1943	2217	2693	0	13548
08:00:00	28800	3810	5164	0	16251	846	1283	0	1677	1049	1114	0	1878	1915	2767	0	12696
08:05:00	29100	3522	5024	0	14749	744	1064	0	1357	910	1240	0	1548	1868	2720	0	11844
08:10:00	29400	3044	4600	0	13193	637	907	0	1087	854	996	0	1406	1553	2697	0	10700
08:15:00	29700	2734	4220	0	11707	603	762	0	928	785	874	0	1317	1346	2584	0	9462
08:20:00	30000	2316	3727	0	10296	500	675	0	753	569	793	0	1093	1247	2259	0	8450
08:25:00	30300	2186	3466	0	9016	485	606	0	632	552	758	0	887	1149	2102	0	7497
08:30:00	30600	1842	3206	0	7652	385	561	0	456	436	689	0	634	1021	1956	0	6562
08:35:00	30900	1537	2598	0	6591	350	384	0	422	407	491	0	550	780	1723	0	5619
08:40:00	31200	1342	2298	0	5635	301	379	0	344	329	468	0	411	712	1451	0	4880
08:45:00	31500	1198	2073	0	4760	227	295	0	276	340	430	0	321	631	1348	0	4163
08:50:00	31800	907	1697	0	3970	173	230	0	219	257	297	0	281	477	1170	0	3470
